323,-21.0
333,-20.0
326,-18.0
334,-21.0
324,-20.0
328,-19.0
327,-21.0
335,-20.0
325,-20.0
328,-21.0
329,-21.0
336,-21.0
326,-21.0
329,-20.0
330,-20.0
337,-19.0
327,-20.0
330,-20.0
331,-19.0
338,-20.0
331,-21.0
328,-21.0
332,-21.0
339,-20.0
332,-21.0
333,-19.0
329,-19.0
340,-21.0
333,-21.0
330,-21.0
334,-19.0
341,-20.0
334,-20.0
331,-21.0
335,-18.0
342,-21.0
335,-20.0
332,-20.0
336,-21.0
343,-21.0
336,-21.0
333,-21.0
337,-21.0
344,-20.0
337,-21.0
334,-21.0
338,-21.0
345,-21.0
335,-18.0
338,-18.0
339,-20.0
346,-21.0
336,-21.0
340,-21.0
339,-20.0
347,-19.0
337,-21.0
341,-21.0
340,-20.0
348,-19.0
342,-21.0
338,-21.0
341,-20.0
349,-21.0
343,-18.0
339,-20.0
342,-20.0
350,-20.0
344,-21.0
340,-21.0
343,-20.0
351,-19.0
345,-21.0
341,-18.0
344,-20.0
352,-21.0
346,-20.0
342,-21.0
345,-20.0
353,-21.0
347,-21.0
343,-19.0
346,-20.0
354,-21.0
348,-20.0
344,-21.0
347,-21.0
355,-21.0
349,-21.0
345,-20.0
356,-21.0
348,-19.0
350,-20.0
346,-21.0
357,-21.0
349,-20.0
351,-20.0
347,-21.0
358,-20.0
350,-21.0
352,-19.0
348,-20.0
359,-21.0
351,-20.0
353,-21.0
349,-21.0
360,-19.0
352,-20.0
354,-21.0
350,-21.0
361,-21.0
355,-21.0
353,-20.0
351,-21.0
356,-21.0
362,-21.0
354,-21.0
352,-21.0
357,-21.0
363,-21.0
355,-21.0
353,-21.0
358,-20.0
364,-21.0
354,-20.0
356,-20.0
359,-20.0
355,-20.0
365,-20.0
357,-19.0
360,-20.0
356,-20.0
366,-19.0
358,-19.0
361,-21.0
357,-21.0
367,-19.0
359,-21.0
362,-21.0
358,-20.0
368,-21.0
360,-20.0
363,-21.0
359,-21.0
361,-21.0
369,-20.0
364,-20.0
360,-21.0
362,-21.0
370,-20.0
365,-20.0
361,-21.0
363,-21.0
371,-20.0
366,-20.0
362,-21.0
372,-20.0
364,-18.0
367,-18.0
373,-21.0
363,-21.0
365,-21.0
368,-19.0
374,-21.0
364,-21.0
366,-21.0
375,-21.0
369,-21.0
365,-19.0
367,-21.0
376,-19.0
370,-21.0
366,-21.0
368,-20.0
371,-21.0
377,-19.0
367,-21.0
369,-21.0
372,-18.0
368,-20.0
378,-20.0
370,-20.0
373,-20.0
379,-21.0
369,-21.0
371,-20.0
374,-21.0
380,-20.0
370,-20.0
372,-20.0
375,-20.0
381,-20.0
371,-20.0
373,-21.0
376,-19.0
382,-21.0
372,-19.0
374,-21.0
383,-21.0
377,-18.0
375,-20.0
373,-21.0
384,-19.0
378,-21.0
376,-21.0
374,-19.0
385,-21.0
379,-20.0
377,-20.0
375,-20.0
380,-21.0
386,-21.0
378,-21.0
376,-21.0
387,-21.0
381,-21.0
379,-20.0
377,-19.0
388,-21.0
382,-18.0
380,-21.0
378,-21.0
389,-19.0
381,-20.0
383,-18.0
379,-20.0
390,-19.0
382,-20.0
384,-21.0
380,-21.0
391,-20.0
385,-21.0
383,-19.0
381,-20.0
392,-21.0
386,-21.0
384,-21.0
382,-20.0
387,-20.0
393,-20.0
385,-21.0
383,-21.0
388,-20.0
394,-17.0
386,-20.0
384,-21.0
389,-20.0
385,-21.0
387,-18.0
395,-19.0
390,-20.0
386,-20.0
396,-20.0
388,-21.0
391,-20.0
387,-19.0
397,-19.0
389,-21.0
392,-20.0
388,-20.0
398,-21.0
390,-19.0
393,-21.0
389,-21.0
399,-21.0
391,-21.0
394,-20.0
400,-21.0
390,-20.0
392,-20.0
395,-21.0
401,-21.0
391,-20.0
393,-21.0
396,-20.0
402,-19.0
394,-20.0
392,-21.0
397,-21.0
403,-20.0
393,-19.0
395,-20.0
398,-20.0
404,-21.0
396,-21.0
394,-21.0
399,-20.0
405,-20.0
397,-20.0
395,-20.0
400,-18.0
406,-20.0
396,-21.0
398,-20.0
401,-21.0
407,-20.0
397,-20.0
402,-21.0
399,-21.0
408,-19.0
398,-20.0
403,-20.0
400,-21.0
409,-20.0
399,-21.0
404,-20.0
401,-21.0
410,-20.0
400,-21.0
405,-21.0
402,-21.0
411,-21.0
401,-21.0
406,-20.0
403,-20.0
412,-21.0
402,-20.0
407,-21.0
404,-21.0
403,-21.0
413,-18.0
408,-20.0
405,-19.0
414,-21.0
404,-19.0
409,-21.0
406,-21.0
415,-21.0
405,-20.0
410,-21.0
407,-21.0
416,-19.0
406,-21.0
411,-19.0
408,-19.0
417,-19.0
407,-20.0
412,-20.0
409,-21.0
418,-19.0
408,-17.0
413,-21.0
410,-21.0
419,-20.0
414,-21.0
409,-19.0
411,-20.0
420,-20.0
415,-20.0
412,-21.0
410,-21.0
421,-21.0
416,-21.0
413,-21.0
411,-20.0
422,-21.0
417,-20.0
414,-20.0
412,-21.0
423,-19.0
418,-21.0
415,-21.0
413,-20.0
424,-20.0
419,-20.0
416,-19.0
414,-21.0
425,-21.0
420,-21.0
417,-19.0
415,-21.0
426,-18.0
421,-19.0
416,-21.0
418,-21.0
427,-21.0
422,-21.0
419,-20.0
417,-21.0
428,-21.0
423,-20.0
420,-21.0
418,-21.0
429,-21.0
419,-20.0
421,-21.0
424,-20.0
430,-21.0
420,-21.0
425,-20.0
422,-20.0
431,-20.0
421,-21.0
426,-21.0
423,-21.0
432,-20.0
422,-20.0
427,-18.0
424,-19.0
433,-19.0
423,-20.0
425,-20.0
428,-19.0
424,-21.0
434,-20.0
426,-20.0
429,-21.0
425,-20.0
435,-21.0
430,-20.0
427,-19.0
426,-20.0
436,-20.0
431,-21.0
428,-21.0
437,-21.0
427,-21.0
432,-21.0
429,-20.0
438,-20.0
428,-19.0
433,-21.0
430,-21.0
439,-21.0
434,-21.0
429,-20.0
440,-21.0
431,-20.0
435,-20.0
430,-21.0
441,-21.0
432,-20.0
436,-21.0
431,-21.0
442,-21.0
433,-20.0
437,-21.0
432,-19.0
443,-19.0
438,-21.0
434,-20.0
433,-20.0
444,-21.0
439,-20.0
435,-21.0
434,-20.0
445,-19.0
436,-21.0
440,-19.0
435,-19.0
446,-20.0
437,-21.0
441,-21.0
436,-21.0
447,-21.0
438,-19.0
442,-20.0
437,-19.0
448,-21.0
439,-21.0
